id,tipo,autor,title,seccion,categoria,video_id,video_url,description,program_id
368,video,Dr. Liz Anderson-Peacock,Agency and Mindset: Navigating a Diagnosis,,N/A,952397684,https://vimeo.com/952397684,"After much consideration, Dr. Anderson-Peacock made the decision to amputate below the knee on one of her legs in lieu of other surgical options to give her the best quality of life. Take inspiration from this conversation to sit in the present moment and begin to surround yourself with the practices and people that will ease your path.",
371,video,Juliette Savin,Short Office Workout | Desk Exercises,,N/A,952385735,https://vimeo.com/952385735,A short workout to stretch and move the spine after sitting for a long time.,
372,video,Laia Bové,Short Meditation to Ground and Relax,,N/A,943076449,https://vimeo.com/943076449,"When you're feeling scattered or overstimulated, taking a few minutes to ground yourself in meditation can bring you back to the present moment and help you relax. Join Laia for this short meditation!",
373,video,Ali Hiebert,The Practice of Marveling,,N/A,951578892,https://vimeo.com/951578892,An exploration into the disruption of routine and the introduction of marvel and wonder.,
374,video,Laia Bové,Yoga for IBD | Gentle Movement for Gratitude & Energy,,N/A,951162504,https://vimeo.com/951162504,A 25-minute class perfect for those with IBD when you're feeling energized or want to cultivate more energy. It's a great class for those in remission.,
375,video,Becca Horvath,Spatial Visualization for the Body,,N/A,954022376,https://vimeo.com/954022376,In this practice we work on opening the body through a visualization breath technique.,
376,video,Ali Hiebert,Chronic Illness Affirmations,,N/A,951580604,https://vimeo.com/951580604,Affirmations and insights from a somatic coach to the chronically ill.,
377,video,Laia Bové,Meditation to Energize and Uplift You,,N/A,943073651,https://vimeo.com/943073651,This 6-minute meditation is ideal for when you feel sluggish or low on energy and want to uplift yourself a little!,
378,video,Becca Horvath,Chair Yoga for the Neck and Shoulders,,N/A,946628806,https://vimeo.com/946628806,In this video we create more space in the neck and shoulders while sitting in a chair.,
379,video,Ali Hiebert,Daily Somatic Check In,,N/A,951587269,https://vimeo.com/951587269,Learn how to do this quick check-in and add it to your daily routine!,
380,video,Lori Schwanbeck,Introduction: Nurture Through Nature,Programs,N/A,949277124,https://vimeo.com/949277124,Hear from Lori what Nurture through Nature is about and what you'll gain from the program.,
381,video,Lori Schwanbeck,Rooting,Programs,N/A,944953743,https://vimeo.com/944953743,In this video we'll us the sensation of tree roots to help us regulate the nervous system and calm the mind during times of stress.,16.0
382,video,Lori Schwanbeck,Accepting the Turning Seasons,Programs,N/A,944966189,https://vimeo.com/944966189,This practice will help us cultivate acceptance for the changing circumstances we experience,16.0
383,video,Lori Schwanbeck,Breathing with Beauty,Programs,N/A,944971366,https://vimeo.com/944971366,Explore how turning attention to beauty can uplift the heart and mind.,16.0
384,video,Lori Schwanbeck,Gentle Rain of Self Compassion,Programs,N/A,944976910,https://vimeo.com/944976910,"Practice holding yourself with gentleness and kindness, just as soft rain nourishes parched soil. ",16.0
385,video,Lori Schwanbeck,Gardening the Mind,Programs,N/A,944991837,https://vimeo.com/944991837,"This is a journaling practice helping you identify pesimistic thoughts, and then plant the seeds of possibility.",16.0
386,video,Lori Schwanbeck,Cross Pollination,Programs,N/A,945015788,https://vimeo.com/945015788,This practices helps you recognize the impact of receiving and giving  to others,16.0
387,video,Lori Schwanbeck,Harvesting Gratitude,Programs,N/A,945002205,https://vimeo.com/945002205,"In this visualization, we will practice gratitude as a support for resilience",16.0
388,video,Lori Schwanbeck,Storms Can't Hurt the Sky,Programs,N/A,945005953,https://vimeo.com/945005953,"In this practice, we will expand our awareness to create perspective around the challenges we face.",16.0
389,video,Lori Schwanbeck,Elemental Wisdom,Programs,N/A,945009013,https://vimeo.com/945009013,We will turn to the wisdom found in nature as guidance for how to meet our own struggles,16.0
390,video,Lori Schwanbeck,Heart as Wide as the World,Programs,N/A,945012093,https://vimeo.com/945012093,"In this practice, we will open our hearts with compassion to the joys and sorrows experienced by all of life.",16.0
391,video,Ford Dyke,"Human Performance: Calibrate, Elevate, & Sustain",cope_daily,N/A,960503794,https://vimeo.com/960503794,"The human experience has changed greatly in modern times and Ford Dyke, PhD wants to make sure that no matter how many days we have left, they’re maximized. In this interview with cōpe co-founder, Dr. Monique Andrews, you’ll learn how you can integrate human performance and optimization concepts into your daily life to combat some of the emotional dissociation related to a diagnosis or challenge you may be facing.",
392,video,Laia Bové,Gratitude Meditation to Release the Day,,N/A,943078724,https://vimeo.com/943078724,Take a few minutes to sit with yourself and release the day as you take some time to acknowledge the goodness in your life.,
393,video,Juliette Savin,5 Minute Pilates: Seated Workout,,N/A,966826247,https://vimeo.com/966826247,A short workout to help your lower back and pelvis feel better when forced to sit for a long time.,
394,video,Ali Hiebert,A Ceremony Story,cope_daily,N/A,980841356,https://vimeo.com/980841356,A story of a ceremony honoring illness and the value of engaging in ceremony and ritual with others.,
395,video,Becca Horvath,Meditation for Chronic Pain,,N/A,980880548,https://vimeo.com/980880548,"A meditation to shift awareness in learning that we are not only our chronic pain, but so much more.",
396,video,Ali Hiebert,Story of the Man and the Horse,,N/A,980843426,https://vimeo.com/980843426,The retelling of a parable and its application to our own lives.,
